tahun,bulan,kode_pelabuhan,nama_pelabuhan,nilai,berat
2004,"January","IDTGK","TANJUNG KEDABU",26760,1128
2004,"January","IDTGR","PASIR/TANAH GROGOT",13316752,7.041e+08
2004,"January","IDTIM","AMAMAPARE",18771028,19126554
2004,"January","IDTJB","TANJUNG BALAI ASAHAN",1526372,3138396
2004,"January","IDTKA","TELOK AIR",138219,526990
2004,"January","IDTKB","TELUK BETUNG",25307,540
2004,"January","IDTKS","TELUK KASIM/SALAWATI",15558060,72336656
2004,"January","IDTLI","TOLI-TOLI",,
2004,"January","IDTLL","TG LUMBA-LUMBA",,
2004,"January","IDTLN","TANJUNG LENENG",15420371,31740969
2004,"January","IDTLS","TALISE",,
2004,"January","IDTMD","TANJUNG MEDANG",5048,15000
2004,"January","IDTMK","TAMAKO",,
2004,"January","IDTMU","TELUK MENGKUDU",,
2004,"January","IDTNJ","KIJANG (U)",4302470,39548776
2004,"January","IDTPD","TANJUNG PANDAN",339405,5084500
2004,"January","IDTPE","TANJUNG PERAK",1.910e+08,1.848e+08
2004,"January","IDTPK","TAPAKTUAN",1234466,84721
2004,"January","IDTPN","TANJUNG PINANG",5097997,1.132e+08
2004,"January","IDTPP","TANJUNG PRIOK",1.522e+09,1.293e+09
2004,"January","IDTPR","TANJUNG PURA",,
2004,"January","IDTRD","TANJUNG REDEP",1655359,4999649
2004,"January","IDTRK","TARAKAN (U)",76905,17258
2004,"January","IDTSB","TELUK SEBANGAU",,
2004,"January","IDTSE","TANJUNG SELIU",,
2004,"January","IDTSG","TANJUNG SANGATA",35374650,1.239e+09
2004,"January","IDTSO","TANJUNG SEKONG",641495,678103
2004,"January","IDTST","TANJUNG SANTAN",31289932,1.199e+08
2004,"January","IDTTE","TERNATE",6206751,1.444e+08
2004,"January","IDTTG","TEBING TINGGI (SKA)",,
2004,"January","IDTUB","TUBAN",9800011,41746000
2004,"January","IDTUL","TULEHU",,
2004,"January","IDUJU","UJUNGPANDANG",24248311,22585444
2004,"January","IDUNA","UDANG NATUNA",7952967,32601000
2004,"January","IDUPG","HASANUDDIN (U)",626495,263312
2004,"January","IDWAN","WANI",,
2004,"January","IDWMX","WAMENA (U)",,
2004,"January","IDWSP","WAY SEPUTIH",,
2005,"January","ID101","ACEH - SABANG",,
2005,"January","ID104","LHOK SEUMAWE",503600,1740000
2005,"January","ID191","PADANG/TL.BAYUR",,
2005,"January","ID251","TANJUNG PINANG",,
2005,"January","ID843","SAM RATULANGI (U)",,
2005,"January","ID893","UJUNGPANDANG",,
2005,"January","ID896","SELAYAR",180000,900000
2005,"January","ID904","HASANUDDIN (U)",,
2005,"January","ID942","TERNATE",,
2005,"January","ID979","MERAUKE",724220,1963749
2005,"January","IDADB","ADANG BAY",21223110,1.157e+09
2005,"January","IDAMB","AMBON",,
2005,"January","IDAMI","MATARAM / SELAPARANG",,
2005,"January","IDAMQ","PATTIMURA/LAHA (U)",,
2005,"January","IDARJ","ARJUNA, JAVA",,
2005,"January","IDAUN","BLANG LANCANG (ARUN)",1.242e+08,4.341e+08
2005,"January","IDBAA","BAA",,
2005,"January","IDBAG","BAGAN SIAPI-API",,
2005,"January","IDBAJ","BAJO E",,
2005,"January","IDBAK","BATU KILAT",,
2005,"January","IDBAN","BANJARMASIN",79657713,2.031e+09
2005,"January","IDBCH","BAUCAU (U)",,
2005,"January","IDBDJ","SAMSUDIN NOOR (U)",,
2005,"January","IDBDO","HUSEIN SASTRANEGARA",,
2005,"January","IDBEJ","BERAU",15686034,5.057e+08
2005,"January","IDBEK","BEKAPAI",,
2005,"January","IDBIK","FRANS KASIEPO (U)",,
2005,"January","IDBIT","BITUNG",21073953,44460039
2005,"January","IDBKI","BIRING KASSI",,
2005,"January","IDBKL","BANGKALAN",,
2005,"January","IDBKS","PADANG KEMILING (U)",,
2005,"January","IDBKU","BENGKULU",,
2005,"January","IDBLC","BATU LICIN",1263615,40227251
2005,"January","IDBLG","BALONGAN",5152064,28745552
2005,"January","IDBLI","BLINJU, BANKA",,
2005,"January","IDBLJ","BELINJU",1455402,4229722
2005,"January","IDBLS","BENGKALIS",,
2005,"January","IDBLW","BELAWAN",3.084e+08,5.349e+08
2005,"January","IDBMU","BIMA",,
2005,"January","IDBND","BANDUNG(PTT/GD BAGE)",108791,78647
2005,"January","IDBOA","BENOA/LOLOAN",1842901,1326775
2005,"January","IDBPD","BELAKANG PADANG",,
2005,"January","IDBPN","SEPINGGAN (U)",802497,161219
2005,"January","IDBPP","BALIKPAPAN",1.184e+08,8.188e+08
2005,"January","IDBTG","BONTANG",5.349e+08,2.166e+09
2005,"January","IDBTH","HANG NADIM (U)",18285193,2262306
2005,"January","IDBTN","BINTUHAN",,
2005,"January","IDBTU","BATU AMPAR",1.615e+08,41262066
2005,"January","IDBUN","BUATAN",65349098,2.082e+08
2005,"January","IDBUW","BAU-BAU",,
2005,"January","IDBXD","BADE, IRIAN JAYA",15399499,30876650
2005,"January","IDBYQ","BUNYU",720000,9000000
2005,"January","IDCBN","CIREBON/PENGGUNG (U)",,
2005,"January","IDCBW","CELUKAN BAWANG",,
2005,"January","IDCGD","CIGADING",14640132,15737627
2005,"January","IDCGK","SUKARNO HATTA (U)",2.290e+08,11584104
2005,"January","IDCXP","CILACAP",2742265,40155026
2005,"January","IDDAS","SINGKEP - DABO",,
2005,"January","IDDGG","DONGGALA",,
2005,"January","IDDIL","DILLI / KOMORO (U)",,
2005,"January","IDDJA","DJANKAR",,
2005,"January","IDDJB","PALMERAH/ SLT TAHA",,
2005,"January","IDDJM","JAMBI",15395824,23026117
2005,"January","IDDPS","NGURAH RAI (U)",17897293,3085776
2005,"January","IDDUM","DUMAI",2.708e+08,9.416e+08
2005,"January","IDENT","ENTIKONG",,
2005,"January","IDGOR","GORONTALO",,
2005,"January","IDGRE","GRESIK",,
2005,"January","IDHLP","HLM. PERDANA KUSUMA",312187,7328
2005,"January","IDIDI","IDI",,
2005,"January","IDJKT","JAKARTA / PASAR IKAN",273137,149885
2005,"January","IDJOG","ADI SUCIPTO (U)",,
2005,"January","IDJUA","JUATA TARAKAN",15035,352
2005,"January","IDKAB","KABIL/PANAU",67232731,28504054
2005,"January","IDKDD","KEDINDI/REO",,
2005,"January","IDKDR","KENDARI",672002,87744
2005,"January","IDKDW","KENDAWANGAN",,
2005,"January","IDKEN","KUALA ENOK",5668138,14431567
2005,"January","IDKGD","KUALA GAUNG",12632,60000
2005,"January","IDKID","PULAU KIJANG",108433,4820113
2005,"January","IDKLS","KUALA LANGSA",361068,1440000
2005,"January","IDKMM","KIMAM, IRIAN JAYA",,
2005,"January","IDKOE","KUPANG / EL-TARI (U)",,
2005,"January","IDKOL","KOLAKA",,
2005,"January","IDKRI","KRUI",18854,27506
2005,"January","IDKTB","KOTABARU",73978015,2.244e+09
2005,"January","IDKTG","KETAPANG K. BARAT",1061482,1893853
2005,"January","IDKTJ","KUALA TANJUNG",47242251,85421113
2005,"January","IDKTK","KUALA TUNGKAL",5483101,9419315
2005,"January","IDKTP","KETAPANG JAWA TIMUR",,
2005,"January","IDKUM","KUMAI",3054250,8500000
2005,"January","IDLAB","LABUHA MALUKU",,
2005,"January","IDLAS","LANGSA, SUMATRA",,
2005,"January","IDLIN","LINGKAS TARAKAN",8292720,21102473
2005,"January","IDLKS","LOMBOK",,
2005,"January","IDLOL","LOLI",,
2005,"January","IDLSW","LHOK SEUMAWE",289000,1000000
2005,"January","IDMAD","MADIUN / ISWAHYUDI",,
2005,"January","IDMAL","MANGOLE",822563,1701000
2005,"January","IDMAN","MANGGAR",2357385,23775000
2005,"January","IDMDC","SAM RATULANGI (U)",1076093,1327168
2005,"January","IDMES","MEDAN / POLONIA (U)",683527,91997
2005,"January","IDMJU","MAMUJU",,
2005,"January","IDMKQ","MERAUKE",6171203,28788179
2005,"January","IDMLI","MALILI, SULAWESI",,
2005,"January","IDMND","MANADO",,
2005,"January","IDMOF","MAUMERE",2156,240
2005,"January","IDMOR","MORO SULIT",291306,59179369
2005,"January","IDMRI","MUSI RIVER",82755011,2.002e+08
2005,"January","IDMRK","MERAK",54156618,81220773
2005,"January","IDMSA","MUARA SABAK",13807300,41958898
2005,"January","IDMUB","MUARA BERAU",,
2005,"January","IDMUD","MUARA DJAWA",,
2005,"January","IDMUO","MUNTOK",23785300,3267000
2005,"January","IDNAH","NAHA (U) - SULUT",,
2005,"January","IDNBX","NABIRE , IRIAN JAYA",,
2005,"January","IDNNX","NUNUKAN",,
2005,"January","IDPAC","PACITAN",,
2005,"January","IDPAG","PEGATAN",,
2005,"January","IDPAI","PANIPAHAN",,
2005,"January","IDPAJ","PANJALAI",,
2005,"January","IDPAK","PEKAN BARU",9512972,40302374
2005,"January","IDPAL","PALIMANAN",,
2005,"January","IDPAS","PASIR PANJANG",1129622,3.386e+08
2005,"January","IDPAT","PANTOLOAN",,
2005,"January","IDPBA","PULAU BAAI",,
2005,"January","IDPBL","PULAU BULUH",1688102,1417950
2005,"January","IDPDG","PADANG / TABING (U)",3983,4312
2005,"January","IDPEK","PEKANBARU (RUMBAI)",2999383,34926073
2005,"January","IDPEM","PEMANGKAT",,
2005,"January","IDPET","PETTA",,
2005,"January","IDPEU","PENUBA",,
2005,"January","IDPEX","PEKALONGAN",,
2005,"January","IDPGE","PULAU GEBE",1425500,33300000
2005,"January","IDPGK","PANGKAL PINANG (U)",,
2005,"January","IDPGX","PANGKAL BALAM",43494470,23909406
2005,"January","IDPJG","PANJANG",66462767,5.919e+08
2005,"January","IDPKN","PANGKALAN BUN",6648377,15190499
2005,"January","IDPKU","SIMPANG TIGA (U)",98529,3338
2005,"January","IDPLA","PALEMBANG - PLAJU",6261921,32952024
2005,"January","IDPLM","SM.BADARUDDIN (U)",1699324,13326892
2005,"January","IDPLW","PALU / MUTIARA (U)",,
2005,"January","IDPNK","SUPADIO (U)",52142,4022
2005,"January","IDPOL","POLENG",,
2005,"January","IDPON","PONTIANAK",25194532,39185361
2005,"January","IDPPO","PALOPO",1024060,2466699
2005,"January","IDPPS","PULANG PISAU",,
2005,"January","IDPRN","PANARUKAN",,
2005,"January","IDPRO","PROBOLINGGO",2393616,3090660
2005,"January","IDPSB","JKT./ POS PASAR BARU",2365,3294
2005,"January","IDPSS","PULAU SAMBU",,
2005,"January","IDPTE","PULAU TELLO",,
2005,"January","IDPUM","POMALA",7596223,87915840
2005,"January","IDPWG","PERAWANG, SUMATRA",96108401,1.998e+08
2005,"January","IDRGA","RENGAT",602500,2000000
2005,"January","IDRGT","RENGAT/ JAPURA (U)",954482,3000000
2005,"January","IDRPA","RANTAU PANJANG",,
2005,"January","IDSEN","SENIPAH",45246272,1.383e+08
2005,"January","IDSEQ","SUNGAI PAKNING",7323239,38486911
2005,"January","IDSIG","SIGLI",,
2005,"January","IDSKP","SEKUPANG",1.430e+08,16825120
2005,"January","IDSKR","SEKURA",,
2005,"January","IDSKW","SINGKAWANG",,
2005,"January","IDSLG","SIBOLGA",1422147,2113899
2005,"January","IDSMQ","SAMPIT",1336532,1778661
2005,"January","IDSMR","SEMARANG (PTT)",,
2005,"January","IDSNB","SINABOI",,
2005,"January","IDSOC","JEBRES/ADI SUMARMO",161810,48839
2005,"January","IDSOQ","SORONG / JEFMAN (U)",,
2005,"January","IDSPA","SELAT PANJANG",1386384,5048765
2005,"January","IDSPK","SEPEKAN",8578,1671
2005,"January","IDSPL","SEPULU",,
2005,"January","IDSPT","SAPAT",,
2005,"January","IDSQR","SOROAKO",,
2005,"January","IDSRD","SAMARINDA",57235455,9.068e+08
2005,"January","IDSRG","ACHMAD YANI (U)",10373,7496
2005,"January","IDSTT","SINTETE",,
2005,"January","IDSUB","SURABAYA /JUANDA (U)",19298024,5175933
2005,"January","IDSUG","SUNGAI GERONG",,
2005,"January","IDSUN","SUNGSANG",,
2005,"January","IDSUP","SUMENEP, MADURA",,
2005,"January","IDSUQ","SUNGAI GUNTUNG",5213613,9806868
2005,"January","IDSUR","SURABAYA (PTT)",295132,211413
2005,"January","IDSUS","SUSOH",6750,54
2005,"January","IDTAN","TANJUNG UBAN",43453481,1.036e+08
2005,"January","IDTBK","TG BALAI KARIMUN",2092303,3.197e+08
2005,"January","IDTBR","TANJUNG BERINGIN",122862,9344
2005,"January","IDTBT","TANJUNG BATU, RIAU",,
2005,"January","IDTBY","PADANG/TL.BAYUR",60629662,1.797e+08
2005,"January","IDTDL","TELUK DALAM",,
2005,"January","IDTEM","TEMBILAHAN",314366,7467140
2005,"January","IDTEN","TENAU",1680440,3296897
2005,"January","IDTER","TEREMPA",49663,9935
2005,"January","IDTES","TANJUNG EMAS",1.957e+08,1.034e+08
2005,"January","IDTGK","TANJUNG KEDABU",,
2005,"January","IDTGR","PASIR/TANAH GROGOT",774147,181210
2005,"January","IDTIM","AMAMAPARE",1.916e+08,1.324e+08
2005,"January","IDTJB","TANJUNG BALAI ASAHAN",1579275,2987192
2005,"January","IDTJS","TANJUNG SELOR",,
2005,"January","IDTKA","TELOK AIR",,
2005,"January","IDTKG","BRANTI (U)",,
2005,"January","IDTKS","TELUK KASIM/SALAWATI",,
2005,"January","IDTLI","TOLI-TOLI",,
2005,"January","IDTLN","TANJUNG LENENG",14564336,23615000
2005,"January","IDTMD","TANJUNG MEDANG",,
2005,"January","IDTNJ","KIJANG (U)",3648097,2.157e+08
2005,"January","IDTPD","TANJUNG PANDAN",393794,19236932
2005,"January","IDTPE","TANJUNG PERAK",5.446e+08,4.744e+08
2005,"January","IDTPK","TAPAKTUAN",,
2005,"January","IDTPN","TANJUNG PINANG",4762706,1.542e+08
2005,"January","IDTPP","TANJUNG PRIOK",1.928e+09,1.426e+09
2005,"January","IDTPR","TANJUNG PURA",10353,5061
2005,"January","IDTRD","TANJUNG REDEP",2904230,10468755
2005,"January","IDTRK","TARAKAN (U)",1676500,51331097
2005,"January","IDTSE","TANJUNG SELIU",9228,4100
2005,"January","IDTSG","TANJUNG SANGATA",,
2005,"January","IDTSO","TANJUNG SEKONG",,
2005,"January","IDTST","TANJUNG SANTAN",70620914,2.097e+08
2005,"January","IDTTE","TERNATE",7872987,1.255e+08
2005,"January","IDTUB","TUBAN",20799963,64497000
2005,"January","IDUJU","UJUNGPANDANG",29568250,22349004
2005,"January","IDUNA","UDANG NATUNA",,
2005,"January","IDUPG","HASANUDDIN (U)",778058,1468945
2005,"January","IDZRI","SERUI",,
2006,"January","ID101","ACEH - SABANG",67200,8400
2006,"January","ID104","LHOK SEUMAWE",,
2006,"January","ID162","HINAKO",,
2006,"January","ID244","RENGAT",,
2006,"January","ID251","TANJUNG PINANG",,
2006,"January","ID323","PANGKAL BALAM",,
2006,"January","ID330","SUNGAI LIAT",,
2006,"January","ID340","MUSI RIVER",,
2006,"January","ID532","YOGYAKARTA (PTT)",,
2006,"January","ID563","TANJUNG PERAK",,
2006,"January","ID567","BANYUWANGI",,
2006,"January","ID613","BENOA/LOLOAN",,
2006,"January","ID803","BALIKPAPAN",,
2006,"January","ID808","LINGKAS TARAKAN",,
2006,"January","ID819","JUATA TARAKAN",,
2006,"January","ID893","UJUNGPANDANG",,
2006,"January","ID941","TOBELO",,
2006,"January","ID946","AMBON",,
2006,"January","ID971","SORONG",,
2006,"January","ID977","KAIMANA",,
2006,"January","ID979","MERAUKE",,
2006,"January","ID997","MUARA BERAU",,
2006,"January","IDADB","ADANG BAY",35529706,1.294e+09
2006,"January","IDAHI","AMAHAI",36500,100000
2006,"January","IDAMB","AMBON",10385393,30833033
2006,"January","IDAMI","MATARAM / SELAPARANG",20322,10200
2006,"January","IDAMQ","PATTIMURA/LAHA (U)",1342258,481326
2006,"January","IDAMU","AMURANG",210096,15114855
2006,"January","IDARJ","ARJUNA, JAVA",,
2006,"January","IDAUN","BLANG LANCANG (ARUN)",23363806,49544000
2006,"January","IDBAG","BAGAN SIAPI-API",178854,542676
2006,"January","IDBAJ","BAJO E",,
2006,"January","IDBAN","BANJARMASIN",72054753,1.748e+09
2006,"January","IDBCH","BAUCAU (U)",,
2006,"January","IDBDJ","SAMSUDIN NOOR (U)",4000,1000
2006,"January","IDBDO","HUSEIN SASTRANEGARA",,
2006,"January","IDBEJ","BERAU",14931176,5.500e+08
2006,"January","IDBIK","FRANS KASIEPO (U)",560240,747049
2006,"January","IDBIT","BITUNG",21611648,54537577
2006,"January","IDBJU","BANYUWANGI",,
2006,"January","IDBKI","BIRING KASSI",1219483,35877672
2006,"January","IDBKL","BANGKALAN",,
2006,"January","IDBKS","PADANG KEMILING (U)",,
2006,"January","IDBKU","BENGKULU",,
2006,"January","IDBLG","BALONGAN",19185471,58782377
2006,"January","IDBLI","BLINJU, BANKA",,
2006,"January","IDBLJ","BELINJU",,
2006,"January","IDBLS","BENGKALIS",748551,527371
2006,"January","IDBLW","BELAWAN",2.979e+08,4.485e+08
2006,"January","IDBMU","BIMA",62210101,49058398
2006,"January","IDBND","BANDUNG(PTT/GD BAGE)",9824062,3492806
2006,"January","IDBOA","BENOA/LOLOAN",1676136,883773
2006,"January","IDBPN","SEPINGGAN (U)",655740,171866
2006,"January","IDBPP","BALIKPAPAN",1.751e+08,1.178e+09
2006,"January","IDBTG","BONTANG",7.812e+08,2.776e+09
2006,"January","IDBTH","HANG NADIM (U)",16327965,139182
2006,"January","IDBTN","BINTUHAN",1388,35
2006,"January","IDBTU","BATU AMPAR",2.401e+08,1.031e+08
2006,"January","IDBUN","BUATAN",3267015,4941585
2006,"January","IDBUW","BAU-BAU",16000,4000
2006,"January","IDBXD","BADE, IRIAN JAYA",,
2006,"January","IDBYQ","BUNYU",572000,7150000
2006,"January","IDCBN","CIREBON/PENGGUNG (U)",,
2006,"January","IDCGD","CIGADING",9704339,15429310
2006,"January","IDCGK","SUKARNO HATTA (U)",3.128e+08,9214602
2006,"January","IDCXP","CILACAP",17361148,98707099
2006,"January","IDDAS","SINGKEP - DABO",210003,87560872
2006,"January","IDDJB","PALMERAH/ SLT TAHA",,
2006,"January","IDDJM","JAMBI",35764435,47503403
2006,"January","IDDOG","DONGGALA (U)",,
2006,"January","IDDPS","NGURAH RAI (U)",38559012,4342408
2006,"January","IDDUM","DUMAI",4.778e+08,1.165e+09
2006,"January","IDENT","ENTIKONG",41806,86930
2006,"January","IDGOR","GORONTALO",129870,840443
2006,"January","IDGRE","GRESIK",13458164,28387000
2006,"January","IDHLP","HLM. PERDANA KUSUMA",283375,3229
2006,"January","IDJKT","JAKARTA / PASAR IKAN",81225,143129
2006,"January","IDJOG","ADI SUCIPTO (U)",307829,13425
2006,"January","IDJOK","YOGYAKARTA (PTT)",3458,21
2006,"January","IDJUA","JUATA TARAKAN",,
2006,"January","IDKAB","KABIL/PANAU",1.049e+08,1.064e+08
2006,"January","IDKDR","KENDARI",7000,1500
2006,"January","IDKDW","KENDAWANGAN",1146200,6380000
2006,"January","IDKEN","KUALA ENOK",2821242,20081116
2006,"January","IDKGD","KUALA GAUNG",153710,691090
2006,"January","IDKID","PULAU KIJANG",1270630,7196810
2006,"January","IDKLB","KALIBARU",,
2006,"January","IDKLS","KUALA LANGSA",,
2006,"January","IDKMA","KUALA MANDAH",,
2006,"January","IDKML","KAMAL",,
2006,"January","IDKMM","KIMAM, IRIAN JAYA",,
2006,"January","IDKOL","KOLAKA",,
2006,"January","IDKPN","KOTAPINANG, BARU",,
2006,"January","IDKTA","KOTA AGUNG",,
2006,"January","IDKTB","KOTABARU",1.037e+08,3.074e+09
2006,"January","IDKTG","KETAPANG K. BARAT",978224,1565207
2006,"January","IDKTJ","KUALA TANJUNG",68472839,98756365
2006,"January","IDKTK","KUALA TUNGKAL",2097720,4206762
2006,"January","IDKTP","KETAPANG JAWA TIMUR",,
2006,"January","IDKUM","KUMAI",694000,2000000
2006,"January","IDLAB","LABUHA MALUKU",616158,1187073
2006,"January","IDLAS","LANGSA, SUMATRA",,
2006,"January","IDLIN","LINGKAS TARAKAN",6668988,22488073
2006,"January","IDLKS","LOMBOK",,
2006,"January","IDLOL","LOLI",411069,539115
2006,"January","IDLSW","LHOK SEUMAWE",1.595e+08,3.383e+08
2006,"January","IDMAL","MANGOLE",730976,1389289
2006,"January","IDMAN","MANGGAR",1814380,17636842
2006,"January","IDMDC","SAM RATULANGI (U)",,
2006,"January","IDMES","MEDAN / POLONIA (U)",1196873,252223
2006,"January","IDMJU","MAMUJU",3249310,9356408
2006,"January","IDMKQ","MERAUKE",,
2006,"January","IDMLI","MALILI, SULAWESI",62564557,7325399
2006,"January","IDMNA","MELANGGUANE (U)",480000,40000000
2006,"January","IDMND","MANADO",,
2006,"January","IDMOR","MORO SULIT",252736,43413600
2006,"January","IDMPS","MUARA PASIR",,
2006,"January","IDMRI","MUSI RIVER",1.585e+08,2.577e+08
2006,"January","IDMRK","MERAK",31810854,48895960
2006,"January","IDMSA","MUARA SABAK",37137549,84060159
2006,"January","IDMUB","MUARA BERAU",5544850,1.943e+08
2006,"January","IDMUD","MUARA DJAWA",11994296,3.837e+08
2006,"January","IDMUO","MUNTOK",41808190,50489000
2006,"January","IDNAH","NAHA (U) - SULUT",,
2006,"January","IDNBX","NABIRE , IRIAN JAYA",,
2006,"January","IDNNX","NUNUKAN",1534088,210890
2006,"January","IDPAC","PACITAN",,
2006,"January","IDPAI","PANIPAHAN",56462,101186
2006,"January","IDPAJ","PANJALAI",15440,16998
2006,"January","IDPAK","PEKAN BARU",2938661,36405820
2006,"January","IDPAL","PALIMANAN",,
2006,"January","IDPAP","PARE-PARE",,
2006,"January","IDPAS","PASIR PANJANG",709031,2.238e+08
2006,"January","IDPAT","PANTOLOAN",22166599,19978585
2006,"January","IDPBA","PULAU BAAI",3772075,62940744
2006,"January","IDPBL","PULAU BULUH",234372,206625
2006,"January","IDPDG","PADANG / TABING (U)",156,78
2006,"January","IDPEF","PENFUI (U)",,
2006,"January","IDPEK","PEKANBARU (RUMBAI)",2656864,39965455
2006,"January","IDPEM","PEMANGKAT",,
2006,"January","IDPET","PETTA",,
2006,"January","IDPEU","PENUBA",7333,28411
2006,"January","IDPEX","PEKALONGAN",,
2006,"January","IDPGE","PULAU GEBE",,
2006,"January","IDPGX","PANGKAL BALAM",54365358,26667957
2006,"January","IDPJG","PANJANG",64806903,85775438
2006,"January","IDPKN","PANGKALAN BUN",,
2006,"January","IDPKU","SIMPANG TIGA (U)",,
2006,"January","IDPLA","PALEMBANG - PLAJU",28131802,68238500
2006,"January","IDPLM","SM.BADARUDDIN (U)",4910523,9714747
2006,"January","IDPLS","PALEMBANG-KERTAPATI",,
2006,"January","IDPNK","SUPADIO (U)",,
2006,"January","IDPOE","POLEWALI",,
2006,"January","IDPOL","POLENG",,
2006,"January","IDPON","PONTIANAK",18938432,24036115
2006,"January","IDPPO","PALOPO",464949,1059446
2006,"January","IDPPS","PULANG PISAU",,
2006,"January","IDPRG","PARIGI",,
2006,"January","IDPRN","PANARUKAN",,
2006,"January","IDPRO","PROBOLINGGO",1191812,1608335
2006,"January","IDPSB","JKT./ POS PASAR BARU",,
2006,"January","IDPSJ","POSSO",,
2006,"January","IDPSS","PULAU SAMBU",1017965,518228
2006,"January","IDPTE","PULAU TELLO",502425,319948
2006,"January","IDPUM","POMALA",6209097,1.391e+08
